x,y,errorbars
0.3,0.9936424398680718,0.0015664520466442794
0.6000000000000001,0.9740447396580129,0.004614849405457413
0.9000000000000001,0.9395951154126744,0.009861717316724796
1.2000000000000002,0.8891395223761513,0.013720467617034895
1.5000000000000002,0.8342597350677867,0.015044840110461408
1.8000000000000003,0.7626156237157666,0.021300931987741432
2.1,0.676040528003307,0.025338736599448915
2.4000000000000004,0.5824569359048078,0.02497569892197288
2.7,0.5246095483437618,0.013821601509297428
3.0,0.6010020471942639,0.027048451297785565
